"Capability","0","0.06","0.12","0.18","0.24","0.3","0.36","0.42","0.48","0.54","0.57","1.14","1.71","2.28","2.85","3.42","3.99","4.56","5.13","5.7","6.27","6.84","7.41","7.98","8.55","9.12","9.69","10.26"
"IDS Preference","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n.s.",0.00607455632090265,0.0533690300910933,0.0998560719901542,0.145287377041854,0.189337505179068,0.231599171327116,0.271606126056286,0.308905032177616,0.343176166122016,0.374349706412551
"Vowel discr. (native)","N/A","N/A","0.33480738793354","0.33480738793354","0.33480738793354","0.33480738793354","0.33480738793354","0.33480738793354","0.33480738793354","0.33480738793354","0.33480738793354","0.33480738793354","0.33480738793354","0.33480738793354","0.33480738793354","0.33480738793354","0.33480738793354","0.33480738793354",0.33480738793354,0.33480738793354,0.33480738793354,0.33480738793354,0.33480738793354,0.33480738793354,0.33480738793354,0.33480738793354,0.33480738793354,0.33480738793354
"Vowel discr. (non-native)","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.21190638652348","0.21190638652348",0.21190638652348,0.21190638652348,0.21190638652348,0.21190638652348,0.21190638652348,0.21190638652348,0.21190638652348,0.21190638652348,0.21190638652348,0.21190638652348
