"Capability","0","0.06","0.12","0.18","0.24","0.3","0.36","0.42","0.48","0.54","0.57","1.14","1.71","2.28","2.85","3.42","3.99","4.56","5.13","5.7","6.27","6.84","7.41","7.98","8.55","9.12","9.69","10.26"
"IDS Preference","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n.s.","0.17144282346761","0.20495548593156","0.238468148395511","0.271980810859461","0.305493473323411","0.339006135787362","0.372518798251312","0.406031460715262","0.439544123179213","0.473056785643163"
"Vowel discr. (native)","N/A","N/A","0.421953226771126","0.421953226771126","0.421953226771126","0.421953226771126","0.421953226771126","0.421953226771126","0.421953226771126","0.421953226771126","0.421953226771126","0.421953226771126","0.421953226771126","0.421953226771126","0.421953226771126","0.421953226771126","0.421953226771126","0.421953226771126","0.421953226771126","0.421953226771126","0.421953226771126","0.421953226771126","0.421953226771126","0.421953226771126","0.421953226771126","0.421953226771126","0.421953226771126","0.421953226771126"
"Vowel discr. (non-native)","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.464853462950586","0.464853462950586","0.464853462950586","0.464853462950586","0.464853462950586","0.464853462950586","0.464853462950586","0.464853462950586","0.464853462950586","0.464853462950586","0.464853462950586","0.464853462950586"
