"","contrast","language","d","n1","n2","g","se_d","se_g","w_d","w_g","t","p_value","corpus"
"1","('A', '{')","('en', 'en')",0.790743939767519,18227,18225,0.790727669204488,0.0104754135691702,0.0104754135673215,9112.92181373996,9112.92181695633,75.4858102944704,0,"natural"
"2","('A', 'E')","('en', 'en')",0.742873063884201,18363,18360,0.742857891133157,0.0104366844375624,0.0104366844359608,9180.68095670064,9180.68095951843,71.1790945139825,0,"natural"
"3","('A', 'i')","('en', 'en')",3.10043388148163,18768,18771,3.10037193351301,0.0103232500819406,0.0103232500555352,9383.54850761499,9383.54855561861,300.356059802255,0,"natural"
"4","('e', 'E')","('en', 'en')",0.820809272775906,18768,18771,0.820792872662562,0.0103226355871692,0.0103226355853184,9384.66572483581,9384.66572820106,79.5162597471206,0,"natural"
"5","('i', 'I')","('en', 'en')",0.762641489586214,19182,19182,0.76262657939267,0.0102110334889236,0.0102110334874103,9590.9272977959,9590.92730063861,74.6882654863048,0,"natural"
"6","('A', '{')","('en', 'en')",1.39033768556866,24,24,1.36754526449376,0.291567005115713,0.291473418197966,11.7631395203881,11.7706946018317,4.81627102216527,1.63099772648799e-05,"synthetic"
"7","('A', 'E')","('en', 'en')",1.69350699149985,24,24,1.66574458180313,0.292955435334862,0.292817232132707,11.6519035175925,11.6629049903242,5.86648030450171,8.03793515100871e-07,"synthetic"
"8","('A', 'i')","('en', 'en')",4.88224162963226,24,24,4.80220488160551,0.322528373173331,0.32148361010597,9.61311522676795,9.67569849439776,16.9125811147019,1.46951612278405e-20,"synthetic"
"9","('i', 'I')","('en', 'en')",0.925039750333365,24,24,0.909875164262326,0.289958837086573,0.289917182880369,11.8939826708064,11.8974006813769,3.20443169319643,0.00247673009097839,"synthetic"
