"","contrast","language","d","n1","n2","g","se_d","se_g","w_d","w_g","t","p_value","corpus"
"1","('a', 'a:')","('de', 'de')",0.00908425414987336,25704,25704,0.00908412161235349,0.00882093540395605,0.00882093540395594,12851.9999896845,12851.9999896848,1.02985156760641,0.30308453688423,"natural"
"2","('E', 'I')","('de', 'de')",0.017794076850691,25866,25866,0.0177938188645681,0.00879326905591603,0.00879326905591564,12932.9999604214,12932.9999604225,2.02360200339221,0.0430162497344222,"natural"
"3","('i', 'I')","('de', 'de')",0.0747224110492393,25866,25866,0.0747213276918233,0.00879326927972563,0.00879326927971875,12932.9993020702,12932.9993020904,8.49768279446682,1.98483458062652e-17,"natural"
"4","('a:', 'a')","('jp', 'jp')",-0.503067969908812,8,12,-0.481811576814074,0.457877106546866,0.457758023752907,4.76982165056021,4.77230364995991,-1.082114094529,0.298701740498705,"synthetic"
"5","('a', 'a~')","('fr', 'fr')",0.0118905021017741,168,168,0.011863781872332,0.10910895659587,0.109108956544342,83.9999823269987,83.9999824063386,0.108978251864823,0.913286024110993,"synthetic"
"6","('E', 'I')","('nl', 'nl')",0.891826166997862,8,8,0.843181103343433,0.506175564837547,0.505523818468863,3.90299187936525,3.9130622280319,1.78365233399572,0.105723722750522,"synthetic"
"7","('u:', 'y:')","('de', 'de')",0.0380009448749308,168,168,0.0379155494931894,0.109109062350933,0.109109061824636,83.9998194914115,83.9998203017728,0.348284412738429,0.727849204593558,"synthetic"
