"","contrast","language","d","n1","n2","g","se_d","se_g","w_d","w_g","t","p_value","corpus"
"1","('a', 'a:')","('de', 'de')",0.0810106273033305,25704,25704,0.0810094453738678,0.00882093568193519,0.00882093568192698,12851.9991796598,12851.9991796838,9.18390438496008,4.30708804405703e-20,"natural"
"2","('E', 'I')","('de', 'de')",0.199958219240174,25866,25866,0.199955320160545,0.00879327074152446,0.0087932707414752,12932.9950020908,12932.9950022357,22.7399182573184,6.5528819513929e-114,"natural"
"3","('i', 'I')","('de', 'de')",0.326036249535878,25866,25866,0.326031522523141,0.00879327355959293,0.00879327355946195,12932.9867125591,12932.9867129444,37.0779340381272,5.20684064724211e-297,"natural"
"4","('a:', 'a')","('jp', 'jp')",-1.14009426915537,8,12,-1.09192127186712,0.463792197892373,0.463188069614389,4.64893124259831,4.66106619417772,-2.55479586693263,0.0203362172247956,"synthetic"
"5","('a', 'a~')","('fr', 'fr')",0.91665397891665,168,168,0.914594082334815,0.109177137561027,0.109176831517678,83.8950993509091,83.8955696992927,8.40127248893601,1.35020879537697e-15,"synthetic"
"6","('E', 'I')","('nl', 'nl')",2.03297902245522,8,8,1.92208925759403,0.531308847518199,0.5280745324567,3.54246774063944,3.58599395896253,4.06595804491044,0.0042289864579183,"synthetic"
"7","('u:', 'y:')","('de', 'de')",1.58224951814913,168,168,1.57869390125442,0.109311997041993,0.109311086317307,83.688222325096,83.6896168267905,14.5015563704516,9.13852827580218e-37,"synthetic"
