"","contrast","language","d","n1","n2","g","se_d","se_g","w_d","w_g","t","p_value","corpus"
"1","('a', 'a:')","('de', 'de')",0.0570870075431029,25704,25704,0.0570861746546486,0.00882093554021326,0.00882093554020918,12851.9995926342,12851.9995926461,6.47176347538043,9.77346568118378e-11,"natural"
"2","('E', 'I')","('de', 'de')",0.248761792863174,25866,25866,0.2487581862085,0.00879327167211377,0.00879327167203752,12932.9922647009,12932.9922649252,28.2900240697685,9.91538731004053e-175,"natural"
"3","('i', 'I')","('de', 'de')",0.408076614791879,25866,25866,0.408070698322901,0.00879327611889315,0.00879327611868796,12932.9791842181,12932.9791848217,46.4078390893479,0,"natural"
"4","('a:', 'a')","('jp', 'jp')",-0.33543756681969,8,12,-0.321264148503365,0.457076980895735,0.457023947751428,4.78653567125706,4.78764659669695,-0.811613766608004,0.43199307468563,"synthetic"
"5","('a', 'a~')","('fr', 'fr')",0.694478024341031,168,168,0.692917399567231,0.109148092272556,0.109147916559351,83.9397557719734,83.9400260352241,6.36499623005232,6.72788725839032e-10,"synthetic"
"6","('E', 'I')","('nl', 'nl')",1.80857903593553,8,8,1.70992927033905,0.524932719864721,0.522343413360363,3.62904799838537,3.66511625372093,3.61715807187106,0.00765804448828761,"synthetic"
"7","('u:', 'y:')","('de', 'de')",2.05140716869848,168,168,2.0467972649486,0.10945004886928,0.109448519916772,83.4772397644397,83.4795720687348,18.8014572634717,5.51016036178297e-51,"synthetic"
