"","contrast","language","d","n1","n2","g","se_d","se_g","w_d","w_g","t","p_value","corpus"
"1","('a', 'a:')","('de', 'de')",0.0882497682400855,25704,25704,0.0882484806929496,0.00882093573449652,0.00882093573448677,12851.9990264974,12851.9990265258,10.0045816270146,1.52908772560474e-23,"natural"
"2","('E', 'I')","('de', 'de')",0.206247722342801,25866,25866,0.206244732075271,0.00879327085009041,0.008793270850038,12932.9946827368,12932.994682891,23.4551816107148,5.03223592040027e-121,"natural"
"3","('i', 'I')","('de', 'de')",0.334631803296579,25866,25866,0.334626951661833,0.00879327380091,0.00879327380077202,12932.9860027097,12932.9860031156,38.0554491942306,1.53000995014523e-312,"natural"
"4","('a:', 'a')","('jp', 'jp')",-1.0081140141022,8,12,-0.965517647309145,0.462197501669049,0.461723584378331,4.68106652029398,4.69068083046019,-2.29865423428696,0.0337270991005496,"synthetic"
"5","('a', 'a~')","('fr', 'fr')",0.831861237280312,168,168,0.8299918861853,0.109165108222091,0.109164856151829,83.9135898412436,83.9139773678831,7.6241341750733,2.64498705638463e-13,"synthetic"
"6","('E', 'I')","('nl', 'nl')",2.49867932257974,8,8,2.3623877231663,0.546604564255319,0.541849233488942,3.34698289113415,3.40598768469213,4.99735864515949,0.00124748339396815,"synthetic"
"7","('u:', 'y:')","('de', 'de')",1.51674060113673,168,168,1.51333219529148,0.109295545488647,0.109294708489511,83.7134183176378,83.7147005082969,13.9011572286438,1.12159616337132e-34,"synthetic"
