"","contrast","language","d","n1","n2","g","se_d","se_g","w_d","w_g","t","p_value","corpus"
"1","('A', '{')","('en', 'en')",1.18477017184416,18227,18225,1.18474579368988,0.0104754694921382,0.0104754694879882,9112.82451590039,9112.82452312066,113.100210074057,0,"natural"
"2","('A', 'E')","('en', 'en')",1.03683667693861,18363,18360,1.03681550015144,0.0104367216084666,0.0104367216053466,9180.61556191144,9180.61556740044,99.3455102776295,0,"natural"
"3","('A', 'i')","('en', 'en')",4.25418061096299,18768,18771,4.25409561065108,0.0103238333608633,0.0103238333111519,9382.48822869356,9382.48831905076,412.125119609477,0,"natural"
"4","('e', 'E')","('en', 'en')",0.825594077854134,18768,18771,0.825577582138379,0.0103226361287266,0.0103226361268542,9384.6647401387,9384.6647435433,79.9795849969261,0,"natural"
"5","('i', 'I')","('en', 'en')",0.868638999918573,19182,19182,0.868622017396923,0.0102110449944527,0.0102110449924896,9590.90568421347,9590.90568790128,85.0689886710425,0,"natural"
"6","('A', '{')","('en', 'en')",0.475971530686414,24,24,0.468168718707948,0.289015553842467,0.289004490349188,11.9717480590604,11.9726646668903,1.6488137482104,0.1063031622115,"synthetic"
"7","('A', 'E')","('en', 'en')",1.09940467315773,24,24,1.08138164572891,0.290486736279484,0.29042800411831,11.8507922745432,11.8555858413416,3.80844950397567,0.000430222327095992,"synthetic"
"8","('A', 'i')","('en', 'en')",4.46312327375355,24,24,4.38995731844611,0.317213712459208,0.316326194787103,9.93793369131923,9.99377772323454,15.4607125411686,8.24397485752154e-20,"synthetic"
"9","('i', 'I')","('en', 'en')",0.567540308228977,24,24,0.558236368749813,0.289159014670406,0.289143292528217,11.9598718888265,11.9611725582417,1.96601729839178,0.0557350816724914,"synthetic"
