"","contrast","language","d","n1","n2","g","se_d","se_g","w_d","w_g","t","p_value","corpus"
"1","('A', '{')","('en', 'en')",0.769530948827007,18227,18225,0.769515114748266,0.0104754111912943,0.0104754111895435,9112.92595093299,9112.92595397911,73.4612485093311,0,"natural"
"2","('A', 'E')","('en', 'en')",0.721593173110273,18363,18360,0.721578434988644,0.0104366822233976,0.0104366822218864,9180.68485210393,9180.68485476259,69.1407813658404,0,"natural"
"3","('A', 'i')","('en', 'en')",4.74085937291518,18768,18771,4.74076464855759,0.0103241342682036,0.0103241342064694,9381.9413124367,9381.9414246371,459.26319326069,0,"natural"
"4","('e', 'E')","('en', 'en')",1.10248163174372,18768,18771,1.10245960369857,0.010322672829121,0.010322672825782,9384.59800930443,9384.59801537555,106.802048985654,0,"natural"
"5","('i', 'I')","('en', 'en')",1.19943669053171,19182,19182,1.19941324067559,0.0102110905152621,0.0102110905115191,9590.82017232494,9590.82017935626,117.465214258212,0,"natural"
"6","('A', '{')","('en', 'en')",0.408939759752871,24,24,0.402235829265119,0.288926460821977,0.28891829159952,11.9791323854369,11.9798098197403,1.41660888225397,0.163727176194899,"synthetic"
"7","('A', 'E')","('en', 'en')",1.73184165538172,24,24,1.70345080857219,0.293149912349495,0.293005475893952,11.6364487917413,11.647923947071,5.99927547557067,2.9327908575506e-07,"synthetic"
"8","('A', 'i')","('en', 'en')",5.5999435020198,24,24,5.50814114952767,0.332498129727684,0.331164321890185,9.04527107109014,9.11827983825891,19.398773330027,5.39634881081806e-20,"synthetic"
"9","('i', 'I')","('en', 'en')",0.469148690134413,24,24,0.461457728001062,0.289005869818344,0.288995120877949,11.9725503724491,11.9734410077182,1.62517873523438,0.111043396150248,"synthetic"
